日期（Unix time）,第1近大台期貨距到期日秒數,第1近大台期貨開盤價,第1近大台期貨收盤價,第1近大台期貨成交量,第1近大台期貨未沖銷契約數,第2近大台期貨距到期日秒數,第2近大台期貨開盤價,第2近大台期貨收盤價,第2近大台期貨成交量,第2近大台期貨未沖銷契約數,第3近大台期貨距到期日秒數,第3近大台期貨開盤價,第3近大台期貨收盤價,第3近大台期貨成交量,第3近大台期貨未沖銷契約數,第4近大台期貨距到期日秒數,第4近大台期貨開盤價,第4近大台期貨收盤價,第4近大台期貨成交量,第4近大台期貨未沖銷契約數,第5近大台期貨距到期日秒數,第5近大台期貨開盤價,第5近大台期貨收盤價,第5近大台期貨成交量,第5近大台期貨未沖銷契約數,第6近大台期貨距到期日秒數,第6近大台期貨開盤價,第6近大台期貨收盤價,第6近大台期貨成交量,第6近大台期貨未沖銷契約數
1642348800.000000,221400.000000,18417.000000,18509.000000,117616.000000,50573.000000,2640600.000000,18381.000000,18470.000000,26440.000000,34174.000000,5059800.000000,18339.000000,18412.000000,461.000000,6041.000000,12922200.000000,18186.000000,18278.000000,32.000000,690.000000,21389400.000000,17825.000000,17900.000000,8.000000,255.000000,29251800.000000,17699.000000,17814.000000,20.000000,136.000000
1642435200.000000,135000.000000,18531.000000,18349.000000,129157.000000,26909.000000,2554200.000000,18460.000000,18314.000000,36908.000000,57671.000000,4973400.000000,18431.000000,18253.000000,626.000000,6176.000000,12835800.000000,18263.000000,18140.000000,59.000000,693.000000,21303000.000000,17850.000000,17732.000000,25.000000,258.000000,29165400.000000,17766.000000,17653.000000,25.000000,141.000000
1642521600.000000,48600.000000,18261.000000,18218.000000,72718.000000,15045.000000,2467800.000000,18258.000000,18143.000000,63239.000000,70843.000000,4887000.000000,18211.000000,18092.000000,736.000000,6475.000000,12749400.000000,18067.000000,17996.000000,57.000000,729.000000,21216600.000000,17646.000000,17577.000000,36.000000,257.000000,29079000.000000,17571.000000,17486.000000,25.000000,152.000000
1642608000.000000,2381400.000000,18203.000000,18226.000000,119191.000000,74958.000000,4800600.000000,18156.000000,18168.000000,1032.000000,6967.000000,7824600.000000,18116.000000,18148.000000,47.000000,39.000000,12663000.000000,18038.000000,18070.000000,61.000000,747.000000,21130200.000000,17606.000000,17637.000000,32.000000,267.000000,28992600.000000,17511.000000,17572.000000,23.000000,170.000000
1642694400.000000,2295000.000000,18026.000000,17895.000000,157754.000000,78033.000000,4714200.000000,17990.000000,17840.000000,1503.000000,7588.000000,7738200.000000,17917.000000,17793.000000,88.000000,114.000000,12576600.000000,17900.000000,17726.000000,56.000000,759.000000,21043800.000000,17500.000000,17307.000000,57.000000,263.000000,28906200.000000,17298.000000,17233.000000,30.000000,188.000000
1642953600.000000,2035800.000000,17736.000000,17957.000000,133779.000000,75400.000000,4455000.000000,17679.000000,17905.000000,978.000000,7800.000000,7479000.000000,17679.000000,17864.000000,231.000000,320.000000,12317400.000000,17613.000000,17790.000000,66.000000,771.000000,20784600.000000,17208.000000,17367.000000,28.000000,260.000000,28647000.000000,17124.000000,17293.000000,31.000000,207.000000
1643040000.000000,1949400.000000,17790.000000,17678.000000,158896.000000,77596.000000,4368600.000000,17749.000000,17625.000000,1272.000000,8669.000000,7392600.000000,17705.000000,17578.000000,145.000000,411.000000,12231000.000000,17563.000000,17502.000000,45.000000,780.000000,20698200.000000,17178.000000,17080.000000,40.000000,280.000000,28560600.000000,17034.000000,17012.000000,15.000000,220.000000
1643126400.000000,1863000.000000,17683.000000,17625.000000,96254.000000,73654.000000,4282200.000000,17629.000000,17570.000000,1536.000000,9637.000000,7306200.000000,17562.000000,17531.000000,25.000000,427.000000,12144600.000000,17506.000000,17455.000000,51.000000,811.000000,20611800.000000,17091.000000,17035.000000,23.000000,272.000000,28474200.000000,17021.000000,16964.000000,16.000000,221.000000
1644163200.000000,826200.000000,17797.000000,17899.000000,113464.000000,74145.000000,3245400.000000,17700.000000,17846.000000,1731.000000,10314.000000,6269400.000000,17690.000000,17795.000000,71.000000,457.000000,11107800.000000,17571.000000,17726.000000,59.000000,810.000000,19575000.000000,17172.000000,17300.000000,8.000000,277.000000,27437400.000000,17170.000000,17208.000000,6.000000,218.000000
1644249600.000000,739800.000000,17960.000000,17942.000000,89700.000000,73887.000000,3159000.000000,17894.000000,17889.000000,1697.000000,11020.000000,6183000.000000,17878.000000,17850.000000,115.000000,544.000000,11021400.000000,17806.000000,17768.000000,28.000000,797.000000,19488600.000000,17400.000000,17428.000000,6.000000,278.000000,27351000.000000,17310.000000,17280.000000,28.000000,232.000000
1644336000.000000,653400.000000,18068.000000,18167.000000,72278.000000,74614.000000,3072600.000000,18005.000000,18113.000000,1929.000000,11696.000000,6096600.000000,17965.000000,18073.000000,93.000000,575.000000,10935000.000000,17888.000000,17985.000000,93.000000,806.000000,19402200.000000,17475.000000,17571.000000,26.000000,281.000000,27264600.000000,17435.000000,17450.000000,8.000000,225.000000
1644422400.000000,567000.000000,18230.000000,18337.000000,95136.000000,72304.000000,2986200.000000,18179.000000,18280.000000,3173.000000,13063.000000,6010200.000000,18121.000000,18235.000000,150.000000,599.000000,10848600.000000,18033.000000,18154.000000,34.000000,821.000000,19315800.000000,17600.000000,17726.000000,23.000000,291.000000,27178200.000000,17543.000000,17657.000000,28.000000,230.000000
1644508800.000000,480600.000000,18202.000000,18275.000000,87617.000000,68582.000000,2899800.000000,18168.000000,18226.000000,5267.000000,15758.000000,5923800.000000,18146.000000,18173.000000,100.000000,638.000000,10762200.000000,18053.000000,18093.000000,21.000000,840.000000,19229400.000000,17638.000000,17663.000000,13.000000,301.000000,27091800.000000,17571.000000,17590.000000,25.000000,230.000000
1644768000.000000,221400.000000,18099.000000,17977.000000,137955.000000,45324.000000,2640600.000000,18065.000000,17930.000000,30885.000000,35392.000000,5664600.000000,18046.000000,17900.000000,478.000000,928.000000,10503000.000000,17940.000000,17812.000000,234.000000,972.000000,18970200.000000,17419.000000,17381.000000,101.000000,388.000000,26832600.000000,17499.000000,17328.000000,17.000000,244.000000
1644854400.000000,135000.000000,17922.000000,17953.000000,114065.000000,24861.000000,2554200.000000,17880.000000,17922.000000,34037.000000,53042.000000,5578200.000000,17858.000000,17880.000000,253.000000,897.000000,10416600.000000,17820.000000,17798.000000,164.000000,990.000000,18883800.000000,17408.000000,17320.000000,46.000000,432.000000,26746200.000000,17350.000000,17281.000000,24.000000,232.000000
1644940800.000000,48600.000000,18184.000000,18207.000000,63453.000000,13872.000000,2467800.000000,18168.000000,18213.000000,52439.000000,66213.000000,5491800.000000,18122.000000,18180.000000,571.000000,1323.000000,10330200.000000,18040.000000,18100.000000,107.000000,1041.000000,18797400.000000,17600.000000,17627.000000,105.000000,511.000000,26659800.000000,17528.000000,17566.000000,27.000000,246.000000
1645027200.000000,2381400.000000,18269.000000,18243.000000,110179.000000,71878.000000,5405400.000000,18228.000000,18207.000000,878.000000,1622.000000,7824600.000000,18194.000000,18177.000000,49.000000,25.000000,10243800.000000,18150.000000,18120.000000,142.000000,1089.000000,18711000.000000,17679.000000,17645.000000,49.000000,522.000000,26573400.000000,17609.000000,17570.000000,23.000000,260.000000
1645113600.000000,2295000.000000,18065.000000,18226.000000,96351.000000,75330.000000,5319000.000000,18026.000000,18192.000000,756.000000,2125.000000,7738200.000000,18007.000000,18151.000000,94.000000,110.000000,10157400.000000,17942.000000,18131.000000,88.000000,1113.000000,18624600.000000,17490.000000,17645.000000,15.000000,525.000000,26487000.000000,17400.000000,17575.000000,8.000000,264.000000
1645372800.000000,2035800.000000,18001.000000,18210.000000,95874.000000,74692.000000,5059800.000000,17992.000000,18177.000000,700.000000,2400.000000,7479000.000000,17930.000000,18147.000000,156.000000,223.000000,9898200.000000,17890.000000,18109.000000,87.000000,1197.000000,18365400.000000,17400.000000,17635.000000,32.000000,529.000000,26227800.000000,17353.000000,17536.000000,16.000000,273.000000
1645459200.000000,1949400.000000,17990.000000,17878.000000,144406.000000,72558.000000,4973400.000000,17973.000000,17849.000000,1176.000000,3016.000000,7392600.000000,17941.000000,17819.000000,207.000000,346.000000,9811800.000000,17876.000000,17791.000000,155.000000,1184.000000,18279000.000000,17400.000000,17309.000000,40.000000,518.000000,26141400.000000,17301.000000,17235.000000,57.000000,266.000000
1645545600.000000,1863000.000000,17954.000000,18042.000000,83991.000000,71178.000000,4887000.000000,17920.000000,18013.000000,813.000000,3415.000000,7306200.000000,17878.000000,17975.000000,80.000000,398.000000,9725400.000000,17835.000000,17928.000000,80.000000,1202.000000,18192600.000000,17314.000000,17420.000000,99.000000,596.000000,26055000.000000,17284.000000,17372.000000,16.000000,277.000000
1645632000.000000,1776600.000000,17811.000000,17516.000000,187058.000000,76370.000000,4800600.000000,17803.000000,17485.000000,1370.000000,4220.000000,7219800.000000,17746.000000,17461.000000,213.000000,370.000000,9639000.000000,17701.000000,17442.000000,125.000000,1187.000000,18106200.000000,17177.000000,16923.000000,132.000000,714.000000,25968600.000000,17051.000000,16850.000000,58.000000,276.000000
1645718400.000000,1690200.000000,17660.000000,17606.000000,129514.000000,71893.000000,4714200.000000,17607.000000,17580.000000,974.000000,4431.000000,7133400.000000,17604.000000,17555.000000,110.000000,417.000000,9552600.000000,17520.000000,17493.000000,61.000000,1179.000000,18019800.000000,17080.000000,17010.000000,30.000000,722.000000,25882200.000000,17011.000000,16917.000000,9.000000,281.000000
1646064000.000000,1344600.000000,17756.000000,17911.000000,109687.000000,74637.000000,4368600.000000,17717.000000,17888.000000,820.000000,4534.000000,6787800.000000,17704.000000,17853.000000,79.000000,423.000000,9207000.000000,17629.000000,17815.000000,38.000000,1207.000000,17674200.000000,17175.000000,17302.000000,40.000000,740.000000,25536600.000000,17100.000000,17234.000000,32.000000,290.000000
1646150400.000000,1258200.000000,17788.000000,17844.000000,94806.000000,73227.000000,4282200.000000,17761.000000,17815.000000,1080.000000,5180.000000,6701400.000000,17742.000000,17779.000000,27.000000,415.000000,9120600.000000,17674.000000,17758.000000,93.000000,1250.000000,17587800.000000,17225.000000,17217.000000,83.000000,814.000000,25450200.000000,17091.000000,17158.000000,14.000000,289.000000
1646236800.000000,1171800.000000,17942.000000,17929.000000,77058.000000,71665.000000,4195800.000000,17901.000000,17902.000000,1107.000000,5748.000000,6615000.000000,17892.000000,17872.000000,26.000000,427.000000,9034200.000000,17849.000000,17830.000000,19.000000,1252.000000,17501400.000000,17316.000000,17279.000000,23.000000,834.000000,25363800.000000,17250.000000,17220.000000,5.000000,294.000000
1646323200.000000,1085400.000000,17608.000000,17666.000000,118785.000000,71652.000000,4109400.000000,17608.000000,17641.000000,1316.000000,6367.000000,6528600.000000,17563.000000,17620.000000,75.000000,434.000000,8947800.000000,17570.000000,17582.000000,78.000000,1283.000000,17415000.000000,17000.000000,17049.000000,155.000000,946.000000,25277400.000000,16988.000000,16971.000000,28.000000,288.000000
1646582400.000000,826200.000000,17362.000000,17058.000000,157085.000000,73413.000000,3850200.000000,17380.000000,17036.000000,3576.000000,7666.000000,6269400.000000,17400.000000,17020.000000,250.000000,430.000000,8688600.000000,17304.000000,16978.000000,121.000000,1323.000000,17155800.000000,16670.000000,16423.000000,203.000000,1059.000000,25018200.000000,16711.000000,16380.000000,57.000000,306.000000
1646668800.000000,739800.000000,16840.000000,16702.000000,160675.000000,67505.000000,3763800.000000,16789.000000,16670.000000,3503.000000,9415.000000,6183000.000000,16850.000000,16673.000000,139.000000,403.000000,8602200.000000,16800.000000,16622.000000,140.000000,1373.000000,17069400.000000,16241.000000,16078.000000,63.000000,1056.000000,24931800.000000,16180.000000,16006.000000,64.000000,298.000000
1646755200.000000,653400.000000,16890.000000,16946.000000,115509.000000,63779.000000,3677400.000000,16850.000000,16913.000000,4218.000000,12756.000000,6096600.000000,16798.000000,16885.000000,158.000000,425.000000,8515800.000000,16796.000000,16842.000000,102.000000,1390.000000,16983000.000000,16273.000000,16290.000000,37.000000,1057.000000,24845400.000000,16193.000000,16197.000000,28.000000,295.000000
1646841600.000000,567000.000000,17301.000000,17437.000000,102545.000000,61920.000000,3591000.000000,17280.000000,17398.000000,3878.000000,14759.000000,6010200.000000,17220.000000,17364.000000,137.000000,449.000000,8429400.000000,17169.000000,17293.000000,104.000000,1429.000000,16896600.000000,16585.000000,16712.000000,102.000000,1055.000000,24759000.000000,16568.000000,16644.000000,30.000000,282.000000
1646928000.000000,480600.000000,17372.000000,17220.000000,95875.000000,57799.000000,3504600.000000,17339.000000,17194.000000,4280.000000,16740.000000,5923800.000000,17289.000000,17165.000000,112.000000,493.000000,8343000.000000,17250.000000,17082.000000,63.000000,1465.000000,16810200.000000,16558.000000,16493.000000,15.000000,1058.000000,24672600.000000,16532.000000,16412.000000,31.000000,263.000000
1647187200.000000,221400.000000,17289.000000,17239.000000,120161.000000,40641.000000,3245400.000000,17209.000000,17208.000000,25085.000000,33530.000000,5664600.000000,17223.000000,17166.000000,173.000000,559.000000,8083800.000000,17182.000000,17107.000000,54.000000,1491.000000,16551000.000000,16619.000000,16546.000000,22.000000,1058.000000,24413400.000000,16432.000000,16418.000000,23.000000,271.000000
1647273600.000000,135000.000000,17177.000000,16882.000000,141872.000000,25254.000000,3159000.000000,17167.000000,16825.000000,39526.000000,56586.000000,5578200.000000,17105.000000,16797.000000,410.000000,686.000000,7997400.000000,17040.000000,16773.000000,133.000000,1572.000000,16464600.000000,16470.000000,16190.000000,51.000000,1053.000000,24327000.000000,16305.000000,16098.000000,44.000000,282.000000
1647360000.000000,48600.000000,17080.000000,16937.000000,76060.000000,13237.000000,3072600.000000,16984.000000,16933.000000,70598.000000,64419.000000,5491800.000000,16958.000000,16900.000000,420.000000,854.000000,7911000.000000,16930.000000,16855.000000,119.000000,1584.000000,16378200.000000,16342.000000,16216.000000,11.000000,1044.000000,24240600.000000,16250.000000,16160.000000,20.000000,285.000000
1647446400.000000,2986200.000000,17339.000000,17446.000000,129146.000000,72539.000000,5405400.000000,17329.000000,17412.000000,806.000000,1133.000000,7824600.000000,17256.000000,17369.000000,130.000000,1565.000000,16291800.000000,16599.000000,16769.000000,35.000000,1051.000000,24154200.000000,16508.000000,16675.000000,47.000000,305.000000,31411800.000000,16559.000000,16625.000000,74.000000,55.000000
1647532800.000000,2899800.000000,17441.000000,17391.000000,96826.000000,71204.000000,5319000.000000,17401.000000,17353.000000,686.000000,1707.000000,7738200.000000,17347.000000,17325.000000,134.000000,1630.000000,16205400.000000,16756.000000,16745.000000,32.000000,1055.000000,24067800.000000,16651.000000,16608.000000,22.000000,295.000000,31325400.000000,16585.000000,16547.000000,25.000000,55.000000
1647792000.000000,2640600.000000,17442.000000,17489.000000,93353.000000,74767.000000,5059800.000000,17415.000000,17453.000000,759.000000,2002.000000,7479000.000000,17368.000000,17412.000000,139.000000,1569.000000,15946200.000000,16776.000000,16800.000000,41.000000,1064.000000,23808600.000000,16679.000000,16724.000000,15.000000,295.000000,31066200.000000,16619.000000,16664.000000,32.000000,73.000000
1647878400.000000,2554200.000000,17536.000000,17520.000000,68446.000000,74888.000000,4973400.000000,17507.000000,17491.000000,570.000000,2160.000000,7392600.000000,17452.000000,17452.000000,40.000000,1588.000000,15859800.000000,16820.000000,16845.000000,15.000000,1070.000000,23722200.000000,16750.000000,16755.000000,6.000000,292.000000,30979800.000000,17000.000000,16690.000000,7.000000,77.000000
1647964800.000000,2467800.000000,17644.000000,17702.000000,88805.000000,79593.000000,4887000.000000,17602.000000,17668.000000,803.000000,2467.000000,7306200.000000,17564.000000,17621.000000,195.000000,1615.000000,15773400.000000,16980.000000,17018.000000,35.000000,1073.000000,23635800.000000,16897.000000,16845.000000,8.000000,292.000000,30893400.000000,16827.000000,16791.000000,18.000000,80.000000
1648051200.000000,2381400.000000,17570.000000,17671.000000,80125.000000,76997.000000,4800600.000000,17547.000000,17640.000000,577.000000,2754.000000,7219800.000000,17534.000000,17590.000000,73.000000,1628.000000,15687000.000000,16896.000000,16980.000000,30.000000,1078.000000,23549400.000000,16828.000000,16890.000000,8.000000,293.000000,30807000.000000,16777.000000,16839.000000,8.000000,86.000000
1648137600.000000,2295000.000000,17720.000000,17621.000000,83085.000000,74588.000000,4714200.000000,17697.000000,17591.000000,619.000000,2981.000000,7133400.000000,17666.000000,17550.000000,86.000000,1662.000000,15600600.000000,16990.000000,16953.000000,52.000000,1086.000000,23463000.000000,16862.000000,16854.000000,4.000000,289.000000,30720600.000000,16847.000000,16795.000000,10.000000,94.000000
1648396800.000000,2035800.000000,17512.000000,17438.000000,117571.000000,69730.000000,4455000.000000,17517.000000,17409.000000,1217.000000,3340.000000,6874200.000000,17421.000000,17370.000000,112.000000,1689.000000,15341400.000000,16798.000000,16808.000000,42.000000,1090.000000,23203800.000000,16700.000000,16700.000000,12.000000,291.000000,30461400.000000,16600.000000,16500.000000,6.000000,97.000000
1648483200.000000,1949400.000000,17560.000000,17545.000000,76398.000000,72078.000000,4368600.000000,17531.000000,17520.000000,716.000000,3598.000000,6787800.000000,17454.000000,17483.000000,37.000000,1707.000000,15255000.000000,16890.000000,16871.000000,17.000000,1090.000000,23117400.000000,16757.000000,16757.000000,1.000000,292.000000,30375000.000000,16700.000000,16700.000000,2.000000,102.000000
1648569600.000000,1863000.000000,17671.000000,17741.000000,89839.000000,76212.000000,4282200.000000,17655.000000,17708.000000,840.000000,3704.000000,6701400.000000,17612.000000,17663.000000,125.000000,1743.000000,15168600.000000,17010.000000,17040.000000,38.000000,1096.000000,23031000.000000,16937.000000,16955.000000,11.000000,286.000000,30288600.000000,16888.000000,16897.000000,22.000000,109.000000
1648656000.000000,1776600.000000,17747.000000,17639.000000,78029.000000,73455.000000,4195800.000000,17697.000000,17606.000000,709.000000,4131.000000,6615000.000000,17661.000000,17572.000000,77.000000,1749.000000,15082200.000000,17058.000000,16991.000000,33.000000,1095.000000,22944600.000000,16999.000000,16877.000000,15.000000,281.000000,30202200.000000,16937.000000,16820.000000,9.000000,109.000000
1648742400.000000,1690200.000000,17466.000000,17554.000000,82047.000000,72492.000000,4109400.000000,17424.000000,17524.000000,686.000000,4309.000000,6528600.000000,17368.000000,17483.000000,179.000000,1873.000000,14995800.000000,16800.000000,16888.000000,33.000000,1101.000000,22858200.000000,16750.000000,16764.000000,6.000000,287.000000,30115800.000000,16627.000000,16680.000000,2.000000,111.000000
1649174400.000000,1258200.000000,17439.000000,17506.000000,86927.000000,72607.000000,3677400.000000,17410.000000,17483.000000,914.000000,4555.000000,6096600.000000,17365.000000,17432.000000,93.000000,1917.000000,14563800.000000,16729.000000,16834.000000,74.000000,1130.000000,22426200.000000,16623.000000,16701.000000,56.000000,319.000000,29683800.000000,16737.000000,16737.000000,1.000000,111.000000
1649260800.000000,1171800.000000,17333.000000,17143.000000,114893.000000,74745.000000,3591000.000000,17320.000000,17118.000000,1931.000000,5495.000000,6010200.000000,17284.000000,17081.000000,120.000000,1998.000000,14477400.000000,16650.000000,16483.000000,50.000000,1144.000000,22339800.000000,16599.000000,16411.000000,25.000000,324.000000,29597400.000000,16500.000000,16350.000000,8.000000,117.000000
1649347200.000000,1085400.000000,17200.000000,17316.000000,84229.000000,72429.000000,3504600.000000,17182.000000,17284.000000,1828.000000,6685.000000,5923800.000000,17141.000000,17250.000000,137.000000,2085.000000,14391000.000000,16542.000000,16642.000000,7.000000,1144.000000,22253400.000000,16473.000000,16473.000000,2.000000,325.000000,29511000.000000,16405.000000,16506.000000,10.000000,118.000000
1649606400.000000,826200.000000,17222.000000,17039.000000,128637.000000,72417.000000,3245400.000000,17190.000000,17010.000000,2888.000000,8650.000000,5664600.000000,17200.000000,16979.000000,244.000000,2130.000000,14131800.000000,16626.000000,16355.000000,63.000000,1177.000000,21994200.000000,16478.000000,16294.000000,49.000000,359.000000,29251800.000000,16312.000000,16232.000000,29.000000,139.000000
1649692800.000000,739800.000000,16960.000000,16999.000000,107948.000000,71936.000000,3159000.000000,16920.000000,16972.000000,3070.000000,10504.000000,5578200.000000,16902.000000,16936.000000,308.000000,2278.000000,14045400.000000,16300.000000,16348.000000,27.000000,1179.000000,21907800.000000,16286.000000,16288.000000,5.000000,362.000000,29165400.000000,16190.000000,16244.000000,9.000000,141.000000
1649779200.000000,653400.000000,17080.000000,17316.000000,107841.000000,72060.000000,3072600.000000,17053.000000,17278.000000,4777.000000,12765.000000,5491800.000000,17026.000000,17231.000000,225.000000,2296.000000,13959000.000000,16493.000000,16641.000000,18.000000,1180.000000,21821400.000000,16450.000000,16567.000000,21.000000,361.000000,29079000.000000,16323.000000,16509.000000,28.000000,151.000000
1649865600.000000,567000.000000,17349.000000,17298.000000,73517.000000,67811.000000,2986200.000000,17312.000000,17252.000000,2534.000000,14295.000000,5405400.000000,17245.000000,17214.000000,80.000000,2293.000000,13872600.000000,16674.000000,16604.000000,8.000000,1181.000000,21735000.000000,16595.000000,16520.000000,4.000000,365.000000,28992600.000000,16481.000000,16460.000000,4.000000,149.000000
1649952000.000000,480600.000000,17102.000000,16983.000000,97455.000000,65492.000000,2899800.000000,17068.000000,16947.000000,7802.000000,18191.000000,5319000.000000,17030.000000,16915.000000,142.000000,2280.000000,13786200.000000,16440.000000,16367.000000,12.000000,1181.000000,21648600.000000,16341.000000,16234.000000,17.000000,397.000000,28906200.000000,16308.000000,16182.000000,11.000000,193.000000
1650211200.000000,221400.000000,16908.000000,16881.000000,122230.000000,47679.000000,2640600.000000,16873.000000,16845.000000,28996.000000,34705.000000,5059800.000000,16820.000000,16811.000000,155.000000,2273.000000,13527000.000000,16303.000000,16228.000000,27.000000,1181.000000,21389400.000000,16215.000000,16146.000000,16.000000,405.000000,28647000.000000,16205.000000,16116.000000,5.000000,197.000000
1650297600.000000,135000.000000,17065.000000,17000.000000,106177.000000,26850.000000,2554200.000000,17016.000000,16966.000000,37328.000000,55673.000000,4973400.000000,16979.000000,16933.000000,138.000000,2274.000000,13440600.000000,16368.000000,16360.000000,25.000000,1193.000000,21303000.000000,16337.000000,16385.000000,5.000000,406.000000,28560600.000000,16306.000000,16226.000000,10.000000,200.000000
1650384000.000000,48600.000000,17071.000000,17125.000000,57157.000000,15800.000000,2467800.000000,17018.000000,17071.000000,57285.000000,67331.000000,4887000.000000,16989.000000,17035.000000,360.000000,2396.000000,13354200.000000,16429.000000,16479.000000,52.000000,1235.000000,21216600.000000,16395.000000,16390.000000,2.000000,406.000000,28474200.000000,16276.000000,16312.000000,12.000000,209.000000
1650470400.000000,2381400.000000,17180.000000,17126.000000,86180.000000,70636.000000,4800600.000000,17144.000000,17090.000000,653.000000,2490.000000,7824600.000000,16939.000000,16873.000000,242.000000,112.000000,13267800.000000,16593.000000,16523.000000,85.000000,1299.000000,21130200.000000,16503.000000,16455.000000,11.000000,406.000000,28387800.000000,16457.000000,16363.000000,12.000000,214.000000
1650556800.000000,2295000.000000,16862.000000,16992.000000,96385.000000,73355.000000,4714200.000000,16857.000000,16955.000000,543.000000,2637.000000,7738200.000000,16600.000000,16702.000000,88.000000,168.000000,13181400.000000,16250.000000,16394.000000,58.000000,1337.000000,21043800.000000,16198.000000,16257.000000,8.000000,407.000000,28301400.000000,16116.000000,16215.000000,7.000000,218.000000
